recordingID,SpeakerID,birthYear,info,eduLevel,occLevel,firstLang,homeLang,sex
fn008049,N08067,1976,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008050,N08067,1976,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008141,N08067,1976,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008142,N08067,1976,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008049,N08068,1976,spontaneous telephone dialogue (switchboard),hoog,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn008141,N08068,1976,spontaneous telephone dialogue (switchboard),hoog,onbekend,Standaard Nederlands,Standaard Nederlands,man
fn008050,N08069,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008142,N08069,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008051,N08070,1983,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008052,N08070,1983,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008083,N08070,1983,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008051,N08071,1983,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008052,N08072,1983,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008083,N08072,1983,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008053,N08073,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008054,N08073,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008147,N08073,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008148,N08073,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008053,N08074,1946,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008147,N08074,1946,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008148,N08074,1946,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008054,N08075,1984,spontaneous telephone dialogue (switchboard),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008055,N08005,1978,spontaneous telephone dialogue (switchboard),midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008056,N08005,1978,spontaneous telephone dialogue (switchboard),midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008091,N08005,1978,spontaneous telephone dialogue (switchboard),midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008092,N08005,1978,spontaneous telephone dialogue (switchboard),midden,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008055,N08076,1951,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008091,N08076,1951,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008056,N08077,1949,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008092,N08077,1949,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008057,N08078,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008058,N08078,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008059,N08078,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008093,N08078,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008094,N08078,1979,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008057,N08079,1950,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008058,N08079,1950,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008093,N08079,1950,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008059,N08081,1946,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008094,N08081,1946,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008060,N08082,1952,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008061,N08082,1952,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008095,N08082,1952,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008096,N08082,1952,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008153,N08082,1952,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008154,N08082,1952,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008060,N08083,1962,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008095,N08083,1962,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008154,N08083,1962,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008061,N08084,1971,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008096,N08084,1971,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008153,N08084,1971,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008062,N08085,1945,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008155,N08085,1945,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008156,N08085,1945,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008157,N08085,1945,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008158,N08085,1945,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008062,N08086,1951,spontaneous telephone dialogue (switchboard),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008155,N08086,1951,spontaneous telephone dialogue (switchboard),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008156,N08086,1951,spontaneous telephone dialogue (switchboard),midden,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008063,N08087,1974,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008064,N08087,1974,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008117,N08087,1974,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008118,N08087,1974,spontaneous telephone dialogue (switchboard),hoog,ongeschoold beroep,Standaard Nederlands,Standaard Nederlands,vrouw
fn008063,N08088,1944,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008117,N08088,1944,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008064,N08089,1945,spontaneous telephone dialogue (switchboard),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008118,N08089,1945,spontaneous telephone dialogue (switchboard),midden,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008065,N08091,1965,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008067,N08093,1973,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008068,N08093,1973,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008067,N08094,1976,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008068,N08095,1975,spontaneous telephone dialogue (switchboard),hoog,beroep dat een hogere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008069,N08096,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008070,N08096,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008125,N08096,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008126,N08096,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008069,N08097,1978,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008125,N08097,1978,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008070,N08098,1980,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008126,N08098,1980,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008073,N08102,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008074,N08102,1977,spontaneous telephone dialogue (switchboard),hoog,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008073,N08103,1943,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008074,N08104,1976,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,man
fn008075,N08105,1976,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008076,N08105,1976,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008139,N08105,1976,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008140,N08105,1976,spontaneous telephone dialogue (switchboard),hoog,"niet-beroepsmatig actief, schoolgaand",Standaard Nederlands,Standaard Nederlands,vrouw
fn008075,N08106,1948,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008140,N08106,1948,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,vrouw
fn008076,N08107,1974,spontaneous telephone dialogue (switchboard),hoog,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008139,N08107,1974,spontaneous telephone dialogue (switchboard),hoog,beroep dat een lagere opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008077,N08108,1964,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008078,N08108,1964,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008079,N08108,1964,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008080,N08108,1964,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008143,N08108,1964,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
fn008144,N08108,1964,spontaneous telephone dialogue (switchboard),hoog,beroep dat een middelhoge opleiding veronderstelt,Standaard Nederlands,Standaard Nederlands,man
